original,translate
I fear it is worse,恐怕更糟
Some sort of infection is spreading and so far I’ve been unable to cure it with neither spell nor concoction,某种感染正在蔓延，至今我既无法用法术也无法用药剂治愈它
"I am, in fact, at my wit's end",“事实上，我已经束手无策了”
A note of desperation creeps into the old man’s voice,老人的声音中透出一丝绝望
Some sort of infection has broken out in the camp and so far I’ve been unable to cure it with neither spell nor concoction,营地里爆发了某种感染，至今我既无法用法术也无法用药剂治愈它
"If I can’t find a cure, this outbreak may be the death of us all!",“如果我找不到治疗方法，这场疫情可能会让我们全部丧命！”
Though I wouldn’t know where to start,虽然我不知道从何入手
That is,也就是说
The old man furrows his brow,老人皱起眉头
"A woman, Hannah, came to me with her boy",“一个女人，汉娜，带着她的孩子来找我”
Struck down by the outbreak,被疫情击倒了
She appeared a simple girl and when she pleaded with me to look for a folk remedy,她看起来是个单纯的姑娘，当她恳求我去寻找民间偏方时
I chided her for it,我为此责备了她
Called her foolish,说她愚蠢
Surely Imperial medicine would prevail!,帝国的医术肯定会奏效！
Perhaps I was the fool?,也许我才是那个傻瓜？
I wish now I had listened to her,我现在真希望当时听了她的话
She left camp but I think she can be found in the little cottage south of here,她离开了营地，但我想她可以在南边的小屋里找到
"I beg you, seek her out on my behalf and hear what she has to say!",“我恳求你，替我去找她，听听她怎么说！”
I suggest you seek out Hannah in her cottage south of camp,我建议你去营地南边的小屋找汉娜
She claimed to know of a folk-remedy,她声称知道一种民间偏方
I’m ashamed to say that this is our best chance at this point,我很惭愧地说，这是我们目前最好的机会了
Drahl suspiciously accepts the potion,德拉尔怀疑地接过药水
He grimaces as he examines the murky liquid against the light,他对着光检查浑浊的液体时，做了个鬼脸
These are dark days indeed when the most holy order of Sepulchites must resort to folk cures and lay medicine,这确实是黑暗的日子，连最神圣的葬仪修会都不得不求助于民间偏方和世俗医药
"Then again, I feel we’re left with little choice at this point",“不过话说回来，我觉得我们此刻已经别无选择了”
"With Driina’s help, the two clerics go from patient to patient administring the foul brew",“在德莉娜的帮助下，两位牧师挨个给病人灌下那难闻的汤药”
Now we wait,现在我们等待
"The old man begins going from patient to patient, administring the foul brew",“老人开始挨个给病人灌下那难闻的汤药”
Have you found anything?,你找到什么了吗？
I have the medicine!,我拿到药了！
What do you need my child?,你需要什么，我的孩子？
About the outbreak,关于疫情
Ask about GoingOn,询问关于GoingOn
The effect does not take long to manifest and within hours the patients seem to be back on their feet,效果很快就显现出来，几个小时内，病人们似乎都恢复了
Drahl appears both relieved and pensive,德拉尔显得既宽慰又沉思
"We, you, cured them!",“我们，你，治好了他们！”
I was certain their lives were forfeit and yet here they walk out on their own two legs,我本来确信他们性命难保，可他们现在却自己走着出去了
Though at what price I wonder?,但我不知道代价是什么？
"In any case, I took the time to gather some items that might serve you well in the trials that no doubt lie ahead of you",“无论如何，我花时间收集了一些物品，它们或许能在你今后无疑会面临的考验中帮到你”
He hands you a collection of potion-bottles,他递给你一堆药水瓶
Go now,去吧
I’ll remain here if I am needed,如果需要，我会留在这里
May the Dead ever watch over you,愿亡者永远守护你
Driina pats the old man gently on the back,德莉娜轻轻拍了拍老人的背
You did well my old friend,你做得很好，我的老朋友
...,...
"So, what news?",“那么，有什么消息？”
Is a cure in sight?,治疗方法有眉目了吗？
About that,关于那个
No news yet but I have other questions,还没有消息，但我有其他问题
"I do have a small surplus of supplies, yes",“我确实有一些多余的物资，是的”
"Also, if you're gravely wounded or suffering from disease and the like, I can assist you",“另外，如果你受了重伤或患有疾病之类，我可以帮助你”
#IdraWreckRatAmbush,#伊德拉沉船鼠伏击
Suddenly an echoing cacophony of chittering and screeching erupts from the narrow ravines around you!,突然，一阵回荡的吱吱声和尖叫声从你周围的狭窄沟壑中爆发出来！
A wave of mangy fur and snapping jaws dripping diseased mucus rolls towards you,一波肮脏的皮毛和滴着病态粘液的咬合下颚向你涌来
#IntroBerrynGuard,#贝林守卫介绍
A guardsman dressed in the livery of the noble house Berryn,一名身穿贝林家族制服的守卫
The guard scowls somewhat at you,守卫对你有些怒目而视
Armsmaster Lyra awaits you at the main entrance,军械长莱拉在主入口等你
You best talk to her if you've not already done so,如果你还没和她谈过，最好去和她谈谈
You'll find the kitchen in the eastern end of the courtyard,厨房在庭院的东端
The garden and hedge-maze is to the west,花园和树篱迷宫在西边
And I needn't remind you that it's a poor idea to enter the maze without a lantern,而且不用我提醒你，不带提灯进入迷宫是个糟糕的主意
Have a good evening m'lord,晚安，大人
Have a good evening m'lady,晚安，夫人
A guardsman dressed in the livery of the noble house Berryn scowls at you,一名身穿贝林家族制服的守卫对你怒目而视，
#IntroCato,#IntroCato
Cato stands - with poorly concealed effort,卡托站起身——带着难以掩饰的吃力，
And {PLAYER},还有{PLAYER}，
"You stand, and meet his gaze",“你站起身，迎上他的目光”
Return her to me,把她还给我，
There is no other outcome of this affair,这件事没有别的结果，
"Shake his hand, and leave",“握了握他的手，然后离开”
"Remain silent, and leave",“保持沉默，然后离开”
"You have my word, Cato",“我向你保证，卡托”
LEAVE,离开
Cato Berryn,卡托·贝林，
"Cato Berryn sits tall in a tasteful, but modest reception room",“卡托·贝林端坐在一间雅致而简朴的会客室里”
He looks less imposing than you remember - and with a few more crow's feet,他看起来没你记忆中那么威严——眼角也多了几道鱼尾纹，
"Nonetheless, he's lost none of his composure or air of casual authority",“尽管如此，他的沉着和那种不经意的威严气度丝毫未减”
Continue,继续
You take a seat across a formidable desk from him,你在他对面一张气派的书桌前坐下，
"This study, like the rest of the villa, is half-lit, giving a morose cast to its opulence",“这间书房，和别墅其他地方一样，光线半明半暗，给它的奢华蒙上了一层阴郁的色彩”
"The older man's face creases into a tired, but genuine smile, which momentarily lifts some of the room's oppressive mood",“老人脸上挤出一个疲惫但真诚的微笑，暂时驱散了房间里的一些压抑气氛”
It's a mercy to see you again - your own man and in your prime,能再见到你真是幸事——你已独当一面，正值壮年，
"Cato says, before a frown consumes his smile",“卡托说道，随即眉头一皱，笑容消失了”
It's just a shame our reunion is overshadowed by the fates of those we love,只可惜我们的重逢被所爱之人的命运蒙上了阴影，
"But perhaps, together, we can yet improve our collective circumstances?",“但或许，我们联手，还能改善我们共同的处境？”
It's a mercy to see you again - your own woman and in your prime,能再见到你真是幸事——你已独当一面，正值盛年，
Why have you summoned me?,你为什么召我来？
"So, you know my Father is dead",“那么，你知道我的【父亲】已经死了”
"Cato leans forward, hands clasped beneath his chin",“卡托身体前倾，双手在下巴下交握”
I shan't deny it,我不否认，
I was saddened to hear of his passing,听到他去世的消息，我很难过，
"Despite everything, I remember him fondly",“尽管发生了那么多事，我仍对他怀有美好的回忆”
You drove him to drink and mercenary work,是你逼得他酗酒，去当雇佣兵，
No need to dwell on the past,不必沉湎于过去，
"Cato leans back again, and his eyes go distant",“卡托又向后靠去，眼神变得遥远”
He failed in his duties,他失职了，
"For an arms-master, there is no greater shame than a lapse of vigilance",“对一名军械长来说，没有比警惕松懈更大的耻辱了”
He drove himself into exile,他自我放逐，
Lyra shifts slightly behind Cato,莱拉在卡托身后微微动了动，
"If he failed, then it was never possible to succeed",“如果他失败了，那这件事本就绝无成功的可能”
Say nothing,什么也别说，
A pregnant pause,一阵意味深长的停顿，
He failed her,他辜负了她，
Your father's exile was a sorrow to me,你父亲的流放令我痛心，
Yet he could not remain in the household - for Embla's sake,但他不能留在家族里——为了恩布拉，
"The loss of a mother is tragedy enough, without being reminded of it",“失去母亲已是莫大的悲剧，无需再被时时提醒”
Embla?,恩布拉？
Do not hide behind your daughter,别拿你女儿当挡箭牌，
The past is done with!,过去的事已经过去了！
Tell me why I'm here!,告诉我为什么叫我来！
That may be so,或许如此，
But it is done,但事已至此，
I regret his loyalty could not be rewarded,我很遗憾他的忠诚未能得到回报，
Sometimes...the tapestry's weave is not so easy to discern,有时候……命运之网的编织并不那么容易看清，
"Cato's face is still mild, yet you sense his tone hardening",“卡托的脸色依旧温和，但你感觉到他的语气强硬起来”
Fine,好吧，
I'm sure we've both moved on,我相信我们都向前看了，
"By exiling him, you condemned me as well",“你流放了他，也等于判了我的罪”
Your anger is understandable,你的愤怒可以理解，
The hardships you must have suffered on the road are written in your face,你在路上必定吃了不少苦，都写在脸上了，
"Such is the cost of mercenary work, I suppose",“我想，这就是雇佣兵生涯的代价吧”
But do not presume to understand the forces that were at play,但别自以为能理解当时起作用的那些力量，
And still are,而且至今仍在起作用，
"Just tell me why I'm here, old man!",“直接告诉我为什么叫我来，老头！”
"Cato is caught off-guard for a moment, before letting out a deep breath",“卡托一时措手不及，然后深深叹了口气”
Then the years have bestoweed you with wisdom,看来岁月赋予了你智慧，
"I am glad, for it has forsaken the House of Berryn",“我很欣慰，因为贝林家族已被智慧抛弃”
Why have you called me here?,你为什么叫我来？
Embla is missing,恩布拉失踪了，
"Cato's voice quivers momentarily, betraying his stoic features",“卡托的声音一时颤抖，出卖了他坚忍的表情”
"Now I beg of you, {PLAYER}",“现在我恳求你，{PLAYER}”
Help me find my daughter,帮我找到我的女儿，
"Help her return home, where she belongs",“帮她回家，回到她所属的地方”
Why me?,为什么是我？
What's happened to her?,她出了什么事？
Is it not obvious?,这还不明显吗？
You've clearly grown to inherit your fathers resourcefulness - and besides - Embla has trusted you since before either of you could speak,你显然继承了你父亲的足智多谋——再说——恩布拉从你们俩还不会说话时就信任你，
And now the fool has got herself into trouble?,现在那个傻瓜自己惹上麻烦了？
"She left without notice, a week ago",“她一周前不告而别”
"From the scant clues we had, we believe she boarded a ship bound for one of the Outer Isles, Idra",“根据我们掌握的零星线索，我们相信她登上了前往外岛群之一的伊德拉的船”
She went of her own free will,她是自愿走的，
At the time I thought little of it,当时我没太在意，
Cato begins to glower,卡托开始怒目而视，
"Since then, however, there have been 'reports'",“然而，从那以后，就有了一些‘报告’”
Grave ones,很严重的报告，
Reports?,报告？
Something has been building in her for years,多年来，她体内有某种东西在积聚，
An 'aptitude' of sorts,某种‘天赋’，
But I suspect you already knew?,但我猜你早就知道了？
"In any case, it's grown much stronger lately and drives her in ways I cannot understand",“无论如何，它最近变得强大了许多，并以我无法理解的方式驱使着她”
I suspect she is looking for... answers,我怀疑她在寻找……答案，
But why Idra?,但为什么是伊德拉？
An aptitude?,天赋？
What am I to do?,我该做什么？
An aptitude of the worst kind,最糟糕的那种天赋，
It does not spring from the canonical Imperial praxis,它并非源自正统的帝国修行体系，
Instead it comes from elsewhere,而是来自别处，
It is the kind the Empire does not suffer to exist,是帝国不容存在的那种，
I hope it's only answers that she seeks,我希望她只是在寻找答案，
I see,我明白了，
What can I do?,我能做什么？
Why indeed?,确实，为什么？
There is little on the island save the port of Horryn,岛上除了霍林港几乎没什么别的，
"If Idra was her destination, she must have landed there",“如果伊德拉是她的目的地，她一定在那里登陆了”
Horryn?,霍林？
What of her 'aptitude'?,她的‘天赋’是怎么回事？
Yes,是的，
"An old Imperial port and home to a few hundred whalers, traders and the occasional smuggler",“一个古老的帝国港口，居住着几百名捕鲸者、商人和偶尔出没的走私者”
"We can only speculate as to what drew her there, but it's our only lead",“我们只能猜测是什么吸引了她，但这是我们唯一的线索”
How can I help her?,我怎样才能帮她？
You mentioned her 'aptitude'?,你提到了她的‘天赋’？
"Hire mercenaries, travel to Idra and begin your search in the port of Horryn",“雇佣佣兵，前往伊德拉，从霍林港开始搜寻”
"From there, I trust you to do what needs be done",“到了那里，我相信你会做该做的事”
"Spare no cost, just bring back my daughter",“不惜代价，只要把我女儿带回来”
Mercenaries?,佣兵？
"The man is a grizzled veteran - he may have slowed with age, but his experience and reliability more than make up for it",“那人是个头发花白的老兵——岁月或许让他动作慢了，但他的经验和可靠足以弥补”
He's also much respected by similar men - and so will be instrumental in hiring a reliable crew,他在同类人中也很受尊敬——因此在雇佣可靠的队伍时会很有用，
I'll take it into consideration,我会考虑的，
"I trust your instincts, but I beseech you consider him - he's no great dinner guest, but he's been irreplaceable elsewhere",“我相信你的直觉，但我恳请你考虑他——他虽不是个好的宴客，但在其他方面无可替代”
Is that so?,是吗？
Very well,很好，
"Cato shows you his upturned palms, beseeching,",“卡托向你摊开双手，恳求道，”
I know this thing I ask of you is fraught with danger,我知道我求你做的这件事充满危险，
"But this is your chance at improving your fortune - materially, and in honour",“但这是你改善命运的机会——无论是物质上，还是荣誉上”
What say you?,你怎么说？
I accept - for Embla's sake,我接受——看在恩布拉的份上，
Very well - For my family's name,很好——为了我家族的名誉，
I'll do it,我会做的，
For the gold,为了金子，
What makes you think I care?,你凭什么以为我在乎？
"A chill draught causes a nearby candle to flicker, and you see the cold mirrored in Cato's features",“一阵冷风让近旁的烛火摇曳，你看到卡托脸上也映出寒意”
You are not to blame for the decline in your family's fortune,你家族财富的衰落不该怪你，
But you could be responsible for restoring it,但你可以负责恢复它，
We'll see,走着瞧，
I will be,我会的，
"Cato smiles softly, visibly relieved, and for a moment he looks like the man you remember",“卡托温和地笑了，明显松了口气，有那么一瞬间，他看起来就像你记忆中的那个人”
Have you any final questions or matters to discuss?,你还有什么最后的问题或要讨论的事吗？
"Time is, as I'm sure you appreciate, of the essence",“我相信你明白，时间至关重要”
Let's just get on with it,我们这就开始吧，
"If nothing else, the port will be dangerous enough",“别的不说，港口本身就够危险了”
That is why I have summoned a Roland Greyeye to me - a crude but effective sell-sword - that I've made good use of before,所以我召来了罗兰·灰眼——一个粗鲁但有效的佣兵——我以前就用得很顺手，
He shall accompany you on this task,他将在这项任务中陪同你，
Roland Greyeye?,罗兰·灰眼？
I work alone!,我单干！
I met the man just before seeing you,我来见你之前刚见过那人，
"No one, and no word has left Idra in days",“几天来，没有人，也没有任何消息从伊德拉传出”
Rumor has it even the Imperial augurs are in the dark,“有传言说，连帝国的占卜官都一无所知”
"I know not how this touches the fate of my daughter, but she must be returned to me, one way or another",“我不知道这与我女儿的命运有何关联，但她必须回到我身边，无论如何”
Any idea why she left?,知道她为什么离开吗？
#IntroCellar,#酒窖入口
Empty bottles litter the floor of this room,空瓶子散落在这个房间的地板上
You chuckle to yourself as you imagine the kitchen staff in their wine tasting sessions,你想象着厨房员工品酒的情景，不禁暗自轻笑
"No doubt, much revelry has taken place here",“毫无疑问，这里曾有过许多狂欢”
Then a cool gust of air from the passage to the north,这时，一阵凉风从北边的通道吹来
The wine cellar lies that way and you can almost hear faint sobbing,酒窖就在那边，你几乎能听到微弱的啜泣声
Ghosts no doubt,毫无疑问是鬼魂
#IntroChef,#厨师介绍
Ha!,哈！
The old wretch is too cowardly to come himself so he sends you instead?,那个老东西太懦弱了，不敢自己来，所以派你来了？
The brandy will be the end of him I say,我说，白兰地会要了他的命
"Then again, who am I to deny the old fool his few pleasures",不过话说回来，我有什么资格剥夺那个老傻瓜仅有的这点乐趣呢
You'll find a crate of fine Gorremian brandy in the north-east corner of the wine cellar,你会在酒窖的东北角找到一箱上好的戈雷米亚白兰地
Hold on!,等等！
Let me see what you made!,让我看看你做了什么！
Armand excitedly licks his lips,阿曼德兴奋地舔了舔嘴唇
Present the Sandwich for inspection,拿出三明治来检查
The chef offers a short bow and a tired but sincere smile,厨师微微鞠了一躬，露出疲惫但真诚的微笑
I am chef Armand and my humble kitchen is at your disposal m'lord,我是厨师阿曼德，我这简陋的厨房听候您的差遣，大人
I am chef Armand and my humble kitchen is at your disposal m'lady,我是厨师阿曼德，我这简陋的厨房听候您的差遣，女士
Sadly I was told of your arrival only minutes ago and my oven must be fired up again,可惜几分钟前才有人告诉我您来了，我的炉子得重新生火
You must be famished?,您一定饿坏了吧？
Indeed I am,确实饿了
Splendid!,太好了！
"The pantry is west of the wine cellar, and the cheese is kept in the northernmost room",食品储藏室在酒窖西边，奶酪放在最北边的房间里
Return when you have the cured ham and cheddar and I shall provide bread and instructions,等你拿到熏火腿和切达干酪再回来，我会给你面包和指示
"Now, venture forth into the underworld!",现在，向地下世界进发吧！
Where is the cellar?,地窖在哪里？
Kydeon has asked me to fetch him a bottle of brandy,凯迪恩让我给他拿一瓶白兰地
Perfect!,太好了！
"First of all, here is some bread",首先，这里有些面包
"Now, the cauldron is quite empty and just warm enough for you to use",现在，大锅是空的，温度刚好适合你用
Remember,记住，
"You need both the bread, ham and cheese to make the perfect sandwich!",你需要面包、火腿和奶酪才能做出完美的三明治！
"Now, go give it a try and bring me the result!",现在，去试试吧，把成品带给我！
I shall see if you have it in you!,我倒要看看你有没有这个本事！
"Chef Armand wanders back and forth, tending the fire and keeping his kitchen tidy",厨师阿曼德来回踱步，照看着炉火，把厨房收拾得井井有条
He has the gait of a man who has been on his feet for far too many hours,他走路的姿态像是一个站了太久的人
I have the ham and cheese!,我拿到火腿和奶酪了！
Present the sandwich for inspection,拿出三明治来检查
Where is the cellar again?,地窖在哪里来着？
Use the hatch in the floor over there!,用那边地板上的活板门！
Armand points towards a wooden hatch by the wall,阿曼德指向墙边的一个木制活板门
"It's quite dark down there, but there should be a lantern in a chest near the stairs",下面很黑，但楼梯附近的箱子里应该有一盏提灯
Good luck!,祝你好运！
#IntroMadSailors,#疯狂水手登场
Sailors,水手们
The sailors stare at you wide-eyed and terrified,水手们瞪大眼睛，惊恐地盯着你
Dead Emperors!,死去的帝皇！
It's coming for us!,它冲我们来了！
It whispers to me!,它对我低语！
One of them draws a weapon with shaking hands,其中一人颤抖着手拔出了武器
Get away from me!,离我远点！
Calm yourself - You're guild sailors!,冷静点——你们是公会的水手！
"Half-insane with terror, the sailors scream and lunge at you!",被恐惧逼得半癫狂的水手们尖叫着向你扑来！
Attack,攻击
The men stop dead in their tracks - seemingly shocked back from their momentary lapse of sanity by your words,这些人突然停住脚步——似乎被你的话语从短暂的失智中震醒过来
The pair blinks towards you in a moment of indecision and then stumbles up to the main deck and the tumult that seems to be taking place there,两人犹豫地朝你眨了眨眼，然后跌跌撞撞地爬上主甲板，那里似乎正一片混乱
#IntroMonster,#IntroMonster
"You dash towards the ship's fractured rail, dodging holes in the deck and wounded men, beseeching you for help",你冲向船体断裂的栏杆，躲开甲板上的破洞和向你求救的伤员
Roland hangs by one arm from the side of the ship,罗兰用一只手臂挂在船舷上
Try to grab him!,试着抓住他！
"Before Estavo can smirk in satisfaction, a tentacle whips into the lifeboat, leaving a dark smear against the now buckling hull",埃斯塔沃还没来得及得意地笑，一条触手就抽进了救生艇，在正在变形的船体上留下一道暗色污迹
"Looking up, you see the remaining tentacles high above you, poised for the coup de grace",抬头望去，你看到其余的触手高高悬在你上方，准备给予致命一击
Abandon ship!,弃船！
"You lunge for Roland's arm, but he loses his grip and your fingers close only around thin air - you missed him by an inch",你扑向罗兰的手臂，但他松开了手，你的手指只抓住了空气——你差一点就抓住他了
He falls wordlessly downwards,他无声地坠落下去
You regard the tentacles with morbid fascination,你带着病态的着迷注视着那些触手
"Their colouration seems to shift and swim, and their tips are cruelly barbed",它们的颜色似乎在流动变幻，尖端长着残忍的倒钩
"They sway, almost hypnotically, before crunching into the ship again",它们摇曳着，几乎令人催眠，然后再次嘎吱作响地砸进船体
"One of the tentacles narrowly misses you, but the impact sends you flying overboard",其中一条触手险些击中你，但冲击力把你抛出了船外
"The impact of the water winds you, the waves pummel you down, the currents beseech you to go deeper",水面的冲击让你喘不过气，海浪把你往下捶打，水流恳求你沉得更深
Ever deeper,越来越深
Peaceful blackness,宁静的黑暗
The Terror of Idra,伊德拉之怖
"You rest your sword-arm, and survey the carnage",你放下持剑的手臂，环顾四周的惨状
Then suddenly a loud crash as something collides violently with the hull,突然，一声巨响，有什么东西猛烈地撞上了船体
Surviving mercenaries and crewmen alike fight to keep their footing as the ship lurches,幸存的雇佣兵和船员都在船身倾斜时拼命站稳脚跟
"Suddenly, huge, monstrous tentacles burst from the water around the ship",突然，巨大而狰狞的触手从船周围的水中破浪而出
"For a split-second, before the terror sets in, you wonder what Estavo must be thinking as the monstrosities loom over him",在恐惧袭来之前的一瞬间，你心想，当这些怪物逼近时，埃斯塔沃会作何感想
"You pace the main deck, as the coast of Idra sails into clear view",你在主甲板上踱步，伊德拉的海岸清晰地驶入视野
"You may have kept the crew alive, but they're still tense and skittish",你或许保住了船员的性命，但他们仍然紧张不安
"The ships captain catches your eye, and nods in gratitude",船长与你目光相接，感激地点了点头
There is a scream from the crow's nest,桅杆瞭望台传来一声尖叫
"Momentarily, you understand why - huge, monstrous tentacles have burst from the water around the ship",你瞬间明白了原因——巨大而狰狞的触手从船周围的水中破浪而出
You hear the captain cry out in terror as one of them wraps around his leg and plucks him from the deck,你听到船长惊恐地大叫，一条触手缠住了他的腿，把他从甲板上拽走
"After reaching their full height, the tentacles curve inwards and smash into the ship",触手伸到最高处后，向内弯曲，猛砸在船上
Some pierce straight through the deck - Others snap the masts like they were matchsticks,有些直接刺穿了甲板——另一些则像折断火柴棍一样折断了桅杆
You stand frozen in place,你僵在原地
"Through a haze of splintered wood and panicked screams, you notice Roland",透过纷飞的木屑和惊恐的尖叫，你注意到了罗兰
"He throws himself out of the way of a tentacle, but begins to fall overboard as the ship lurches once more",他躲开了一条触手，但船身再次倾斜时，他开始向船外跌落
Go to Roland's aid!,去救罗兰！
Leave Roland to his fate,任由罗兰自生自灭
"Through a haze of splintered wood and panicked screams, you watch as the tentacles rise for another strike",透过纷飞的木屑和惊恐的尖叫，你看着触手再次升起，准备下一次攻击
You notice a few of the mercenaries are rushing towards the lifeboats,你注意到几个雇佣兵正冲向救生艇
Join the mercenaries,加入雇佣兵
Observe the tentacles,观察触手
You reach the lifeboat just as the mercenaries begin lowering it into the sea,你赶到救生艇旁时，雇佣兵们正开始把它放下海
Estavo brandishes his sword at you,埃斯塔沃向你挥舞着剑
I think not,我看不行
Get in!,上来！
Estavo bellows,埃斯塔沃吼道
"If you're ok with doubling our fee, of course",“当然，如果你不介意把我们的酬金翻倍的话”
You watch as he is swallowed by the raging sea,你眼睁睁看着他被汹涌的大海吞没
"The ship is listing fatally - and you see the great tentacles high above you, poised for the coup de grace",船身致命地倾斜着——你看到巨大的触手高高悬在你上方，准备给予致命一击
"As you jump, you hear the terrible rending of wood giving in to flesh",你跳下时，听到木头在血肉面前可怕地撕裂的声音
Roland plummets wordlessly over the ship's rail,罗兰无声地从船舷坠落
"Meanwhile, you notice a few of the mercenaries are rushing towards the lifeboats",与此同时，你注意到几个雇佣兵正冲向救生艇
Follow the mercenaries,跟随雇佣兵
...............,...............
Sink,沉没
#IntroMutiny,#暴动序章
"The mercenary leader, Estavo, flicks his dark eyes to you, but keeps his blade fixed on the desperate captain",雇佣兵首领埃斯塔沃用他黑色的眼睛瞥了你一眼，但手中的刀剑仍指着绝望的船长。
There's a reason he's known as 'Fireblood' to his men,他在手下中被称作“烈血者”是有原因的。
Estavo,埃斯塔沃
You'll get your money but let me handle this,你会拿到你的钱，但让我来处理这件事。
Estavo - enough of the theatrics,埃斯塔沃——别再演戏了。
A cruel smile twitches into life on Estavo's wind-weathered face,埃斯塔沃饱经风霜的脸上浮现出一丝残忍的微笑。
There's only one rich noble girl,只有一个富有的贵族女孩。
But we can always find more sailors,但我们总能找到更多的水手。
The ship's captain bristles at these words,船长听到这些话，怒发冲冠。
"Captain, why have we not dropped anchor?",“船长，我们为什么还不抛锚？”
Mutiny,暴动
"You emerge onto the deck, and see two groups of men facing each other with weapons drawn",“你来到甲板上，看到两群人手持武器对峙着。”
The ship shakes violently in the grip of a storm as lightning tears across the sky,船在风暴中剧烈摇晃，闪电撕裂天空。
There is desperation in the captain's voice,船长的声音中带着绝望。
We are seasoned sailors - we do not balk at shadows!,我们是经验丰富的水手——我们不会因阴影而退缩！
You need to be alive to rescue this girl you speak of!,你得活着才能去救你所说的那个女孩！
We're out of time,我们没时间了。
"Sail us in, or argue the point with Estavo",“把我们驶进去，或者跟埃斯塔沃争论这一点。”
"You speak sense, Perhaps it is better to turn around?",“你说得有道理，也许掉头更好？”
Estavo!,埃斯塔沃！
Have at it!,动手吧！
A few of the ship's crew lower their weapons,几名船员放下了武器。
"The captain's eyes flit between you, and Estavo's murderous grin",“船长的目光在你和埃斯塔沃杀气腾腾的笑容之间来回扫视。”
"He sheathes his blade and speaks softly, his voice barely audible over the snapping sails",“他收起刀剑，轻声说道，声音几乎被噼啪作响的船帆盖过。”
So be it,那就这样吧。
May the deep have mercy,愿深海怜悯我们。
You gain 300 XP,你获得了300经验值。
Hah!,哈！
Theatrics you say?,你说演戏？
It is not my men who cower like children!,像孩子一样畏缩的可不是我的人！
For what?,为了什么？
Shadows in the water?,水中的阴影？
Shadows will not keep me from my pay!,阴影休想阻止我拿到报酬！
I refuse to stand by and let you butcher the crew,我拒绝袖手旁观，任由你屠杀船员。
Do as you wish,随你便。
Estavo's grin begins to show teeth as he hears your words,埃斯塔沃听到你的话，笑容中开始露出牙齿。
The color drains from the Captain's face,船长的脸色变得苍白。
There is a moment's silence then a crash and a shudder as something strikes the ship's hull,片刻的寂静之后，一声巨响和震动传来，有什么东西撞上了船体。
"In the confusion, a mercenary's throwing dagger flies; lodging in a sailor's throat",“混乱中，一名雇佣兵的飞刀飞出，扎进了一名水手的喉咙。”
Fight the crew,与船员战斗。
"Estavo lets out a short, hoarse laugh",“埃斯塔沃发出一声短促、嘶哑的笑声。”
"Danger, I don't mind",“危险，我不在乎。”
Working for fools - that's how people get killed,为蠢货卖命——那才是送命的原因。
"Before you can reply, Estavo whistles, and his men charge at you and the ship's crew!",“你还没来得及回答，埃斯塔沃吹了声口哨，他的手下就向你与船员们发起了冲锋！”
Fend off the mercenaries,击退雇佣兵。
"Amidst the din of the storm and their frantic arguments, you bellow for the attention of the assembled crewmen and mercenaries",“在风暴的喧嚣和他们疯狂的争吵声中，你大声呼喊，吸引聚集的船员和雇佣兵的注意。”
"Both the ship's Captain, and the leader of the mercenaries you hired - a coarse, thug of a man named Estavo - turn their attention to you",“船长，以及你雇佣的雇佣兵首领——一个名叫埃斯塔沃的粗鲁暴徒——都将注意力转向了你。”
They look ready to use the unsheathed weapons in their hands at the slightest provocation,他们看起来随时准备在稍有挑衅的情况下就使用手中出鞘的武器。
Address the ship's captain,对船长说话。
Address the mercenary leader,对雇佣兵首领说话。
You direct your attention to the ship's captain,你将注意力转向船长。
"You know him to be a reasonable, but suggestible man",“你知道他是个通情达理，但容易受他人影响的人。”
"At present, his usually placid eyes are wild with panic - or anger",“此刻，他平时平静的眼睛里充满了恐慌——或是愤怒。”
I paid you for passage to the shore - did I not?,我付了钱让你送我们上岸——不是吗？
Why have we not dropped anchor?!,我们为什么还不抛锚？！
"The captain lowers his weapon, and speaks earnestly",“船长放下武器，恳切地说道。”
The coast of Idra is cursed!,伊德拉的海岸被诅咒了！
"We'd heard tales, and assumed them grog-drenched rumors only - but there is something between us and the shore that will drag us all to a watery grave!",“我们听过传说，以为那只是喝醉后的谣言——但海岸与我们之间确实有什么东西，会把我们都拖进水墓！”
What are you talking about?,你在说什么？
What have you seen?,你看到了什么？
"We must sail on, to land and the girl",“我们必须继续航行，前往陆地，找到那个女孩。”
Something dire stalks these shores,某种可怕的东西在这片海岸徘徊。
We cannot approach without risking the ire of that horror,我们不能冒险靠近，以免激怒那恐怖之物。
A jittery mutter of agreement rises from the sailors causing Estavo's eyes to darken even further,水手们发出一阵紧张不安的赞同低语，这让埃斯塔沃的眼神更加阴沉。
What horror?,什么恐怖之物？
Captain!,船长！
Take us closer or there will be consequences!,带我们靠近点，否则后果自负！
Naught but glimpses,只是瞥见而已。
"My men have seen the shadow of something deep in water, stalking us",“我的人看到了深水中有什么东西的影子，在跟踪我们。”
Nothing natural moves like that,自然之物不会那样移动。
Estavo glares murderously at the captain,埃斯塔沃杀气腾腾地瞪着船长。
You renege on our deal based on a glimpse?,你因为瞥见一眼就违背我们的约定？
Foolish superstition!,愚蠢的迷信！
Take us in now!,现在就带我们进去！
Do as you wish!,随你便！
Estavo turns his steely gaze from you to the captain,埃斯塔沃将钢铁般的目光从你身上转向船长。
